can_transact,can_select,element_type,ep_next,ep_this,event_points,form,id,news,news_added,now_cost,photo,points_per_game,removed,selected_by_percent,status,team,team_code,total_points,value_form,value_season,web_name,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,creativity_rank,threat_rank,ict_index_rank,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,position,goal_involvements,money_value,performance,next_match,next_3_FDRs,next_3_avg_FDRs,next_3,next_5_FDRs,next_5_avg_FDRs,next_5,FPL_ID,fbref_id,Understat_ID,transfermarkt,league_id,season_id,player_id,xg,np_goals,np_xg,xa,shots,key_passes,xg_chain,xg_buildup
True,True,MID,3.6,3.1,9,3.6,385,,2025-01-03T19:30:09.403418Z,6.6,https://resources.premierleague.com/premierleague/photos/players/250x250/p176297.png,4.0,False,4.7,a,Aston Villa,7,72,0.5,10.9,Rashford,2025-02-02,1997-10-31,False,p176297,1131,4,4,5,12,0,0,0,2,0,0,8,256,305.2,359.4,250.0,91.6,13,1.89,3.12,5.01,17.18,0,0,0,0,0,0,0,169,71,97,101,,2.0,3.0,0.15,0.0,0.25,0.4,1.37,0.95,1.03,0.4,Midfielder,8.0,10.91,2.99,"['Crystal Palace', 'Away']","[3, 3]",3.0,"['Crystal Palace', 'Brentford']","[3, 3, 3, 3]",3.0,"['Crystal Palace', 'Brentford', 'Brighton', ""Nott'm Forest""]",385,a1d5bd30,556,258923,1,2024,556,2.32,4,2.32,4.45,23,21,8.06,3.45
True,True,MID,1.2,0.7,1,1.2,725,,,5.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p204646.png,1.2,False,0.1,a,Aston Villa,7,6,0.2,1.1,Malen,2025-01-14,1999-01-19,False,p204646,167,0,0,0,3,0,0,0,0,0,0,0,18,24.2,16.2,77.0,11.7,1,0.77,0.04,0.81,1.79,0,0,0,0,0,0,0,433,402,253,389,,,,0.41,0.0,0.02,0.43,0.96,1.62,0.54,0.0,Midfielder,0.0,1.09,-0.81,"['Crystal Palace', 'Away']","[3, 3]",3.0,"['Crystal Palace', 'Brentford']","[3, 3, 3, 3]",3.0,"['Crystal Palace', 'Brentford', 'Brighton', ""Nott'm Forest""]",725,116c35df,9749,326029,1,2024,9749,1.22,0,1.22,0.03,7,1,1.31,0.09
True,True,MID,4.0,4.0,1,3.5,60,,2024-12-30T23:30:08.175231Z,4.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p200785.png,2.2,False,0.1,a,Bournemouth,91,35,0.7,7.1,Adams,2023-08-20,1999-02-14,False,p200785,981,0,3,3,15,0,0,0,4,0,0,1,176,256.0,135.8,43.0,43.6,10,0.79,0.27,1.06,15.50,0,0,0,0,0,0,0,200,204,301,247,,,,0.07,0.0,0.02,0.09,1.42,1.38,0.92,0.28,Midfielder,3.0,7.14,1.94,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",60,2b09d998,7352,332705,1,2024,7352,0.63,0,0.63,0.93,5,10,3.94,2.55
True,True,MID,2.7,2.7,1,2.2,62,,2024-08-12T14:30:04.440536Z,4.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p111317.png,2.1,False,0.0,a,Bournemouth,91,40,0.4,8.2,Brooks,2018-07-01,1997-07-08,False,p111317,657,2,1,2,7,0,0,0,3,0,0,2,158,150.6,190.9,213.0,54.7,7,1.66,1.43,3.09,10.83,0,0,0,0,0,0,0,291,156,113,206,,,,0.23,0.0,0.2,0.43,1.48,0.96,0.96,0.27,Midfielder,3.0,8.16,-0.09,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",62,dc4cae05,6820,277033,1,2024,6820,1.86,2,1.86,1.51,19,11,4.58,1.9
True,True,MID,5.0,5.0,1,4.5,63,,2025-01-12T22:30:08.539614Z,4.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p158499.png,2.8,False,0.2,a,Bournemouth,91,70,0.9,14.3,Christie,2021-08-31,1995-02-22,False,p158499,1896,2,3,8,24,0,0,0,9,0,0,5,381,467.2,492.3,263.0,122.5,23,1.90,2.50,4.4,26.66,0,0,0,0,0,0,0,67,40,89,53,4.0,,,0.09,0.0,0.12,0.21,1.27,1.14,1.09,0.38,Midfielder,5.0,14.29,0.6,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",63,26ce2263,10744,188077,1,2024,10744,1.41,2,1.41,3.58,28,36,8.52,5.4
True,True,MID,2.3,2.3,2,1.8,64,,2024-11-30T22:00:07.304760Z,5.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p155408.png,2.5,False,0.2,a,Bournemouth,91,62,0.4,12.4,Cook,2016-07-08,1997-02-03,False,p155408,2121,1,3,4,28,0,0,0,6,0,0,2,370,447.2,571.1,85.0,110.3,23,0.62,2.91,3.53,31.95,0,0,0,0,0,0,0,81,24,235,67,1.0,2.0,,0.03,0.0,0.12,0.15,1.36,1.19,0.98,0.17,Midfielder,4.0,12.4,0.47,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",64,2afc7272,1789,249089,1,2024,1789,0.84,1,0.84,3.66,11,39,9.85,8.05
True,True,MID,6.0,6.0,2,5.5,71,,2024-12-27T00:30:09.136640Z,6.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p222683.png,5.2,False,29.4,a,Bournemouth,91,130,0.9,21.7,Kluivert,2023-07-01,1999-05-05,False,p222683,1676,11,5,10,20,0,0,0,6,0,0,11,428,595.6,441.8,629.0,166.8,21,9.07,1.98,11.05,23.47,0,0,0,0,0,0,0,21,50,20,17,,,1.0,0.49,0.0,0.11,0.6,1.26,1.07,1.13,0.54,Midfielder,16.0,21.67,4.95,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",71,4c3a6744,6963,330659,1,2024,6963,9.54,5,4.97,4.05,51,32,12.32,4.58
True,True,MID,8.5,8.5,2,8.0,74,,2024-11-01T16:30:07.369192Z,5.2,https://resources.premierleague.com/premierleague/photos/players/250x250/p533463.png,4.1,False,5.7,a,Bournemouth,91,95,1.5,18.3,O.Dango,2023-01-19,2002-02-11,False,p533463,1410,7,4,5,14,0,0,0,1,0,0,7,357,537.0,330.2,554.0,141.9,14,6.58,2.53,9.11,21.86,0,0,0,0,0,0,0,42,81,33,37,,,,0.42,0.0,0.16,0.58,1.4,0.89,0.89,0.32,Midfielder,11.0,18.27,1.89,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",74,2f9e4435,9662,823231,1,2024,9662,8.6,7,8.6,4.67,43,23,14.51,3.25
True,False,MID,0.0,0.0,0,0.0,76,Season-long loan to Napoli,2025-01-17T08:00:05.376061Z,4.8,https://resources.premierleague.com/premierleague/photos/players/250x250/p168991.png,1.0,False,0.0,u,Bournemouth,91,10,0.0,2.1,Philip,2019-07-29,,False,p168991,176,0,0,0,4,0,0,0,1,0,0,0,52,54.0,102.4,47.0,20.4,1,0.55,0.97,1.52,3.35,0,0,0,0,0,0,0,391,243,292,351,,3.0,,0.28,0.0,0.5,0.78,1.71,2.05,0.51,0.0,Midfielder,0.0,2.08,-1.52,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",76,d328a254,6034,320411,1,2024,6034,0.36,0,0.36,1.4,5,8,1.97,0.92
True,True,MID,0.7,0.7,0,0.2,77,,2024-10-25T09:00:05.962917Z,4.7,https://resources.premierleague.com/premierleague/photos/players/250x250/p503139.png,1.2,False,0.0,a,Bournemouth,91,12,0.0,2.6,Scott,2023-08-10,2003-08-21,False,p503139,288,0,0,1,3,0,0,0,1,0,0,0,57,74.4,70.9,26.0,17.2,2,0.17,0.27,0.44,4.08,0,0,0,0,0,0,0,373,285,344,365,,,,0.05,0.0,0.08,0.13,1.28,0.94,0.62,0.31,Midfielder,0.0,2.55,-0.44,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",77,104d0bb8,12149,855256,1,2024,12149,0.14,0,0.14,0.24,4,5,1.86,1.48
True,True,MID,4.7,4.7,2,4.2,78,,2024-11-13T14:00:07.717891Z,5.7,https://resources.premierleague.com/premierleague/photos/players/250x250/p437730.png,4.3,False,9.2,a,Bournemouth,91,108,0.7,18.9,Semenyo,2023-01-27,2000-01-07,False,p437730,2196,7,5,7,27,0,0,0,6,0,0,7,393,547.2,448.2,913.0,190.1,25,7.30,3.31,10.61,31.72,0,0,0,0,0,0,0,41,49,4,9,,,,0.3,0.0,0.14,0.44,1.3,1.11,1.02,0.29,Midfielder,12.0,18.95,1.39,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",78,efd2ec23,11363,583255,1,2024,11363,11.26,7,11.26,5.6,94,30,21.6,6.76
True,True,MID,0.7,0.7,0,0.2,80,,2024-10-25T09:00:05.974870Z,4.8,https://resources.premierleague.com/premierleague/photos/players/250x250/p224995.png,2.2,False,0.1,a,Bournemouth,91,20,0.0,4.2,Sinisterra,2024-06-14,1999-06-17,False,p224995,205,1,1,0,3,0,0,0,0,0,0,2,77,101.6,98.0,179.0,37.9,1,1.09,0.91,2.0,3.81,0,0,0,0,0,0,0,342,252,137,267,,,,0.48,0.0,0.4,0.88,1.67,1.32,0.44,0.0,Midfielder,2.0,4.17,0.0,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",80,8e16dd48,10866,512385,1,2024,10866,1.66,1,1.66,1.24,12,7,2.35,0.01
True,True,MID,4.3,4.3,2,3.8,83,,2024-12-12T12:00:08.312511Z,5.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p201658.png,3.3,False,0.2,a,Bournemouth,91,63,0.7,11.7,Tavernier,2022-08-01,1999-03-22,False,p201658,1285,2,6,3,19,0,0,0,3,0,0,2,240,320.8,456.5,317.0,109.4,14,4.49,2.21,6.7,17.02,0,0,0,0,0,0,0,162,47,67,69,2.0,1.0,,0.31,0.0,0.15,0.46,1.19,1.33,0.98,0.21,Midfielder,8.0,11.67,1.3,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",83,5c0da4a4,10741,399434,1,2024,10741,5.15,2,5.15,3.27,38,31,12.16,5.46
True,True,MID,0.5,0.5,0,0.0,687,,,4.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p606775.png,1.0,False,0.0,a,Bournemouth,91,2,0.0,0.4,Winterburn,2024-11-29,2004-09-04,False,p606775,9,0,0,0,0,0,0,0,0,0,0,0,6,0.2,0.0,0.0,0.0,0,0.00,0.00,0.0,0.00,0,0,0,0,0,0,0,524,735,721,740,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,0.0,0.44,0.0,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",687,ba31eee2,13242,854721,1,2024,13242,0.0,0,0.0,0.0,0,0,0.0,0.0
True,True,MID,0.7,0.7,0,0.2,728,,,4.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p530121.png,1.0,False,0.0,a,Bournemouth,91,1,0.0,0.2,Silcott-Duberry,2025-01-17,2005-07-09,False,p530121,1,0,0,0,0,0,0,0,0,0,0,0,5,2.0,1.0,0.0,0.3,0,0.00,0.00,0.0,0.04,0,0,0,0,0,0,0,514,476,685,519,,,,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,Midfielder,0.0,0.22,0.0,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Spurs', 'Brentford']","[3, 3, 2, 2, 2]",2.4,"['Brighton', 'Spurs', 'Brentford', 'Ipswich', 'West Ham']",728,2f5fa231,13351,777308,1,2024,13351,0.0,0,0.0,0.0,0,0,0.0,0.0
True,True,MID,5.5,5.5,10,5.5,89,,2024-10-12T11:00:07.165630Z,5.1,https://resources.premierleague.com/premierleague/photos/players/250x250/p440089.png,3.9,False,1.5,a,Brentford,94,102,1.1,20.0,Damsgaard,2022-08-10,2000-07-03,False,p440089,1953,2,9,8,29,0,0,0,2,0,0,10,467,587.8,722.6,266.0,157.6,23,2.21,4.89,7.1,33.48,0,0,0,0,0,0,0,29,8,87,19,1.0,3.0,,0.1,0.0,0.23,0.33,1.54,1.34,1.06,0.37,Midfielder,11.0,20.0,3.9,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",89,215f3907,8859,540941,1,2024,8859,2.83,2,2.83,6.84,24,46,15.73,9.49
True,True,MID,1.8,1.8,3,1.8,94,,2024-12-10T00:00:07.895374Z,4.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p204580.png,2.6,False,0.2,a,Brentford,94,64,0.4,13.1,Janelt,2020-10-03,1998-05-10,False,p204580,1863,1,3,6,33,1,0,0,3,0,0,2,334,312.8,251.9,108.0,67.2,22,0.65,2.15,2.8,31.84,0,0,0,0,0,0,0,163,115,210,157,,,,0.03,0.0,0.1,0.13,1.54,1.59,1.06,0.29,Midfielder,4.0,13.06,1.2,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",94,8449d35e,9680,270171,1,2024,9680,0.49,1,0.49,2.27,12,13,8.09,5.66
True,True,MID,0.0,0.8,0,0.8,95,Muscle injury - Expected back 08 Mar,2025-02-22T02:00:07.207773Z,5.3,https://resources.premierleague.com/premierleague/photos/players/250x250/p207283.png,1.8,False,0.1,i,Brentford,94,27,0.2,5.1,Jensen,2019-07-10,1996-01-01,False,p207283,713,0,1,2,14,0,0,0,1,0,0,1,134,104.4,203.1,32.0,34.2,8,0.23,1.15,1.38,12.87,0,0,0,0,0,0,0,338,145,330,284,3.0,,,0.03,0.0,0.15,0.18,1.62,1.77,1.01,0.25,Midfielder,1.0,5.09,-0.38,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",95,0f134faf,7166,319859,1,2024,7166,0.27,0,0.27,1.51,6,14,4.45,3.29
True,True,MID,0.2,0.2,1,0.2,97,,,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p628204.png,1.0,False,0.1,a,Brentford,94,6,0.0,1.4,Konak,2024-01-11,2006-01-10,False,p628204,22,0,0,0,2,0,0,0,0,0,0,0,17,5.4,2.9,3.0,0.9,0,0.15,0.00,0.15,1.22,0,0,0,0,0,0,0,493,457,439,507,,,,0.61,0.0,0.0,0.61,4.99,8.18,0.0,0.0,Midfielder,0.0,1.36,-0.15,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",97,e02b5b36,12633,1141628,1,2024,12633,0.11,0,0.11,0.0,1,0,0.42,0.31
True,True,MID,2.2,2.2,3,2.2,98,,,5.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p249231.png,2.7,False,0.1,a,Brentford,94,69,0.4,13.8,Lewis-Potter,2022-07-12,2001-02-22,False,p249231,2097,1,4,6,37,0,0,0,4,0,0,0,328,382.0,323.7,327.0,103.4,24,2.31,3.71,6.02,37.64,0,0,0,0,0,0,0,121,84,66,79,,4.0,,0.1,0.0,0.16,0.26,1.62,1.59,1.03,0.26,Midfielder,5.0,13.8,-1.02,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",98,41f08ac8,10809,644401,1,2024,10809,2.53,1,2.53,2.15,23,19,6.59,3.54
True,True,MID,6.5,6.5,14,6.5,99,,2024-11-13T15:00:08.005055Z,8.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p446008.png,6.4,False,37.8,a,Brentford,94,166,0.8,20.8,Mbeumo,2019-08-05,1999-08-07,False,p446008,2335,15,4,6,40,0,0,0,2,0,0,23,662,891.8,776.0,736.0,240.6,26,8.75,6.44,15.19,40.55,0,0,0,0,0,0,0,3,4,10,4,2.0,2.0,2.0,0.34,0.0,0.25,0.59,1.56,1.54,1.0,0.23,Midfielder,19.0,20.75,3.81,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",99,6afaebf2,6552,413039,1,2024,6552,9.61,11,6.56,7.76,57,50,18.71,6.87
True,True,MID,2.2,3.0,6,3.0,101,Knock - 75% chance of playing,2025-02-22T02:00:07.221007Z,4.8,https://resources.premierleague.com/premierleague/photos/players/250x250/p128295.png,2.7,False,0.2,d,Brentford,94,61,0.6,12.7,Nørgaard,2019-07-01,1994-03-10,False,p128295,1830,3,2,3,31,0,0,0,4,1,0,1,364,464.0,209.9,232.0,90.7,23,2.64,0.61,3.25,31.15,0,0,0,0,0,0,0,71,142,101,102,,,,0.13,0.0,0.03,0.16,1.53,1.52,1.13,0.15,Midfielder,5.0,12.71,1.75,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",101,df0a4c90,7083,148367,1,2024,7083,3.34,3,3.34,0.79,23,11,9.48,7.81
True,False,MID,0.0,0.0,0,0.0,102,Loaned to FC Augsburg,2024-08-31T06:32:02.183747Z,4.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p428580.png,1.0,False,0.0,u,Brentford,94,2,0.0,0.4,Onyeka,,,False,p428580,23,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.0,0,0.00,0.02,0.02,0.69,0,0,0,0,0,0,0,755,482,743,755,,,,0.0,0.0,0.08,0.08,2.7,0.0,0.0,0.0,Midfielder,0.0,0.41,-0.02,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",102,2944f86f,9681,421637,1,2024,9681,0.0,0,0.0,0.0,0,0,0.0,0.0
True,True,MID,6.2,6.2,3,6.2,106,,2025-01-27T01:00:08.556857Z,5.1,https://resources.premierleague.com/premierleague/photos/players/250x250/p513418.png,3.7,False,1.4,a,Brentford,94,97,1.2,19.0,Schade,2023-07-01,2001-11-27,False,p513418,1313,7,4,6,22,0,0,0,2,0,0,7,310,381.0,147.1,500.0,102.5,14,5.41,1.00,6.41,18.44,0,0,0,0,0,0,0,122,193,38,82,,,,0.37,0.0,0.07,0.44,1.26,1.51,0.96,0.41,Midfielder,11.0,19.02,4.59,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",106,52afb588,9156,473050,1,2024,9156,5.91,7,5.91,2.26,36,10,10.69,3.1
True,True,MID,0.8,0.8,1,0.8,111,,,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p508395.png,1.2,False,2.6,a,Brentford,94,24,0.2,5.5,Yarmoliuk,2022-10-28,2004-03-01,False,p508395,673,0,0,0,16,0,0,0,2,0,0,0,150,147.6,110.1,79.0,33.6,6,0.62,0.36,0.98,16.61,0,0,0,0,0,0,0,294,234,247,287,,,,0.08,0.0,0.05,0.13,2.22,2.14,0.8,0.0,Midfielder,0.0,5.45,-0.98,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",111,907a5d7c,11772,717411,1,2024,11772,0.79,0,0.79,0.43,9,5,2.95,2.27
True,True,MID,2.0,2.0,6,2.0,314,,2025-01-02T08:00:08.994288Z,4.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p244858.png,1.8,False,0.5,a,Brentford,94,35,0.4,7.8,Carvalho,2024-08-12,2002-08-30,False,p244858,443,2,1,0,14,0,0,0,1,0,0,1,127,142.2,71.5,154.0,36.3,3,2.49,0.54,3.03,11.46,0,0,0,0,0,0,0,301,284,161,273,4.0,,,0.51,0.0,0.11,0.62,2.33,2.84,0.61,0.0,Midfielder,3.0,7.78,-0.03,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",314,966e28d0,9501,559263,1,2024,9501,2.35,2,2.35,0.68,12,4,4.79,1.76
True,False,MID,0.0,0.0,0,0.0,602,Loaned to Exeter City,2025-02-03T18:30:41.509945Z,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p591357.png,1.0,False,0.1,u,Brentford,94,1,0.0,0.2,Trevitt,2024-01-08,,False,p591357,3,0,0,0,0,0,0,0,0,0,0,0,5,2.6,0.1,0.0,0.3,0,0.00,0.00,0.0,0.00,0,0,0,0,0,0,0,511,500,633,518,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,0.0,0.23,0.0,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",602,732327ae,11146,874538,1,2024,11146,0.0,0,0.0,0.0,0,0,0.0,0.0
True,True,MID,0.2,0.2,1,0.2,674,,,4.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p220695.png,1.0,False,0.0,a,Brentford,94,6,0.0,1.3,Maghoma,2020-08-01,2001-05-08,False,p220695,91,0,0,0,0,0,0,0,0,0,0,0,23,16.6,4.5,6.0,2.7,0,0.12,0.03,0.15,0.91,0,0,0,0,0,0,0,459,449,417,468,,,,0.12,0.0,0.03,0.15,0.9,0.0,0.0,0.0,Midfielder,0.0,1.33,-0.15,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Aston Villa', 'Bournemouth']","[2, 3, 3, 4, 4]",3.2,"['Everton', 'Aston Villa', 'Bournemouth', 'Newcastle', 'Chelsea']",674,8a3ddcd2,10053,470596,1,2024,10053,0.04,0,0.04,0.0,1,0,1.0,0.96
True,True,MID,0.3,1.3,1,0.8,113,,2024-09-29T22:30:06.392264Z,5.1,https://resources.premierleague.com/premierleague/photos/players/250x250/p535818.png,2.1,False,0.3,a,Brighton,36,37,0.2,7.3,Adingra,2022-06-24,2002-01-01,False,p535818,602,2,1,1,13,0,0,0,0,0,0,0,124,141.8,122.8,174.0,43.8,6,1.47,1.59,3.06,11.19,0,0,0,0,0,0,0,302,221,142,245,,,,0.22,0.0,0.24,0.46,1.67,1.94,0.9,0.15,Midfielder,3.0,7.25,-0.06,"['Bournemouth', 'Home']","[3, 3, 4]",3.33,"['Bournemouth', 'Fulham', 'Man City']","[3, 3, 4, 3, 3]",3.2,"['Bournemouth', 'Fulham', 'Man City', 'Aston Villa', 'Crystal Palace']",113,4dcec659,11710,658536,1,2024,11710,1.9,2,1.9,0.99,16,8,3.25,1.4
True,True,MID,1.3,2.3,3,1.8,115,,2025-02-01T22:30:07.945590Z,5.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p535301.png,2.5,False,0.2,a,Brighton,36,56,0.4,11.2,Baleba,2023-08-29,2004-01-03,False,p535301,1693,2,1,7,21,0,0,0,5,1,0,4,296,330.8,243.2,160.0,73.5,20,2.47,0.85,3.32,23.10,0,0,0,0,0,0,0,156,124,156,136,,,,0.13,0.0,0.05,0.18,1.23,1.12,1.06,0.37,Midfielder,3.0,11.2,-0.32,"['Bournemouth', 'Home']","[3, 3, 4]",3.33,"['Bournemouth', 'Fulham', 'Man City']","[3, 3, 4, 3, 3]",3.2,"['Bournemouth', 'Fulham', 'Man City', 'Aston Villa', 'Crystal Palace']",115,a1390d2f,10527,973085,1,2024,10527,2.23,2,2.23,1.3,34,16,11.76,9.05
True,False,MID,0.0,0.0,0,0.0,124,Transferred to Napoli,2024-08-31T06:42:09.507349Z,5.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p243568.png,1.5,False,0.0,u,Brighton,36,3,0.0,0.6,Gilmour,,,False,p243568,97,0,0,0,1,0,0,0,0,0,0,0,21,11.4,11.9,2.0,2.5,1,0.08,0.04,0.12,1.32,0,0,0,0,0,0,0,477,417,454,472,,,,0.07,0.0,0.04,0.11,1.22,0.93,0.93,0.0,Midfielder,0.0,0.6,-0.12,"['Bournemouth', 'Home']","[3, 3, 4]",3.33,"['Bournemouth', 'Fulham', 'Man City']","[3, 3, 4, 3, 3]",3.2,"['Bournemouth', 'Fulham', 'Man City', 'Aston Villa', 'Crystal Palace']",124,df10e27c,7988,423744,1,2024,7988,0.08,0,0.08,0.0,1,0,1.18,1.18
