can_transact,can_select,element_type,ep_next,ep_this,event_points,form,id,news,news_added,now_cost,photo,points_per_game,removed,selected_by_percent,status,team,team_code,total_points,value_form,value_season,web_name,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,creativity_rank,threat_rank,ict_index_rank,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,position,goal_involvements,money_value,performance,next_match,next_3_FDRs,next_3_avg_FDRs,next_3,next_5_FDRs,next_5_avg_FDRs,next_5,FPL_ID,fbref_id,Understat_ID,transfermarkt,league_id,season_id,player_id,xg,np_goals,np_xg,xa,shots,key_passes,xg_chain,xg_buildup
True,True,GKP,1.7,1.7,0,1.2,185,,,4.7,https://resources.premierleague.com/premierleague/photos/players/250x250/p215059.png,3.5,False,10.0,a,Chelsea,8,74,0.3,15.7,Sánchez,2023-08-05,1997-11-18,False,p215059,1890,0,0,4,27,0,1,0,5,0,71,7,275,554.6,0.0,0.0,55.3,21,0.00,0.01,0.01,29.75,0,0,0,0,0,0,0,23,724,711,188,,,,0.0,3.38,0.0,0.0,1.42,1.29,1.0,0.19,Goalkeeper,0.0,15.74,-0.01,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Aston Villa', 'Southampton']","[3, 3, 2, 2, 4]",2.8,"['Brighton', 'Aston Villa', 'Southampton', 'Leicester', 'Arsenal']",185,6a713852,9098,403151,1,2024,9098,0.0,0,0.0,0.0,0,0,4.62,4.62
True,True,GKP,1.3,1.3,3,0.8,581,,2024-11-21T08:30:09.544798Z,4.2,https://resources.premierleague.com/premierleague/photos/players/250x250/p508479.png,2.7,False,0.2,a,Chelsea,8,8,0.2,1.9,Jørgensen,2024-07-30,2002-04-16,False,p508479,270,0,0,0,4,0,0,0,0,0,11,0,25,88.4,0.0,0.0,8.9,3,0.00,0.00,0.0,4.26,0,0,0,0,0,0,0,352,607,576,397,,,,0.0,3.67,0.0,0.0,1.42,1.33,1.0,0.0,Goalkeeper,0.0,1.9,0.0,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Aston Villa', 'Southampton']","[3, 3, 2, 2, 4]",2.8,"['Brighton', 'Aston Villa', 'Southampton', 'Leicester', 'Arsenal']",581,0107757e,9272,585323,1,2024,9272,0.0,0,0.0,0.0,0,0,0.57,0.57
True,True,GKP,5.0,5.0,6,5.0,201,,2025-01-12T22:00:08.068713Z,4.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p172649.png,3.6,False,12.3,a,Crystal Palace,31,86,1.1,19.1,Henderson,2023-08-31,1997-03-12,False,p172649,2160,0,0,7,30,0,1,0,3,0,67,4,301,544.0,10.0,4.0,55.7,24,0.01,0.02,0.03,33.41,0,0,0,0,0,0,0,24,417,415,186,,,,0.0,2.79,0.0,0.0,1.39,1.25,1.0,0.29,Goalkeeper,0.0,19.11,-0.03,"['Everton', 'Home']","[2, 3, 3]",2.67,"['Everton', 'Fulham', 'Aston Villa']","[2, 3, 3, 2]",2.5,"['Everton', 'Fulham', 'Aston Villa', 'Ipswich']",201,e5a76dfe,7702,258919,1,2024,7702,0.01,0,0.01,0.02,1,1,1.72,1.7
True,True,GKP,3.4,5.8,9,3.4,235,,,5.1,https://resources.premierleague.com/premierleague/photos/players/250x250/p111234.png,4.5,False,18.2,a,Everton,11,104,0.7,20.4,Pickford,2017-07-01,1994-03-07,False,p111234,2070,0,1,9,28,0,2,0,6,0,68,10,372,639.4,20.3,0.0,65.8,23,0.00,0.15,0.15,29.43,0,0,0,0,0,0,0,11,376,751,142,,,,0.0,2.96,0.01,0.01,1.28,1.22,1.0,0.39,Goalkeeper,1.0,20.39,0.85,"['Crystal Palace', 'Away']","[3, 3, 3]",3.0,"['Crystal Palace', 'Man Utd', 'Brentford']","[3, 3, 3, 2, 2]",2.6,"['Crystal Palace', 'Man Utd', 'Brentford', 'Wolves', 'West Ham']",235,4806ec67,741,130164,1,2024,741,0.0,0,0.0,0.28,0,2,2.48,2.2
True,True,GKP,2.5,2.5,2,3.0,248,,,5.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p80201.png,3.0,False,2.8,a,Fulham,54,73,0.6,14.6,Leno,2022-08-02,1992-03-04,False,p80201,2160,0,1,4,32,0,0,0,3,0,67,2,308,582.0,20.0,0.0,60.1,24,0.00,0.02,0.02,27.58,0,0,0,0,0,0,0,16,379,733,165,,,,0.0,2.79,0.0,0.0,1.15,1.33,1.0,0.17,Goalkeeper,1.0,14.6,0.98,"[""Nott'm Forest"", 'Home']","[3, 3, 2]",2.67,"[""Nott'm Forest"", 'Crystal Palace', 'Wolves']","[3, 3, 2, 3, 3]",2.8,"[""Nott'm Forest"", 'Crystal Palace', 'Wolves', 'Brighton', 'Spurs']",248,2628fd2b,181,72476,1,2024,181,0.0,0,0.0,0.32,0,2,6.61,6.29
True,True,GKP,0.0,1.0,0,0.5,283,Groin Strain - Expected back 05 Apr,2025-02-05T18:30:08.721535Z,4.3,https://resources.premierleague.com/premierleague/photos/players/250x250/p108813.png,2.3,False,0.2,i,Ipswich,40,14,0.1,3.3,Walton,2022-01-19,1995-11-09,False,p108813,540,0,0,1,16,0,0,0,0,0,17,2,38,139.4,10.0,0.0,14.9,6,0.00,0.00,0.0,12.87,0,0,0,0,0,0,0,289,415,582,367,,,,0.0,2.83,0.0,0.0,2.14,2.67,1.0,0.17,Goalkeeper,0.0,3.26,0.0,"['Aston Villa', 'Away']","[3, 3, 3]",3.0,"['Aston Villa', 'Spurs', 'Man Utd']","[3, 3, 3, 3, 3]",3.0,"['Aston Villa', 'Spurs', 'Man Utd', 'Crystal Palace', ""Nott'm Forest""]",283,c666574f,9251,208379,1,2024,9251,0.0,0,0.0,0.02,0,1,0.18,0.16
True,True,GKP,0.2,0.7,1,0.2,568,,2024-08-17T20:30:06.519689Z,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p232917.png,2.7,False,0.8,a,Ipswich,40,49,0.0,11.1,Muric,2024-07-17,1998-11-07,False,p232917,1620,0,0,1,33,0,0,0,1,0,70,5,186,531.2,0.0,0.0,53.1,18,0.00,0.01,0.01,36.12,0,0,0,0,0,0,0,29,624,600,198,,,,0.0,3.89,0.0,0.0,2.01,1.83,1.0,0.06,Goalkeeper,0.0,11.14,-0.01,"['Aston Villa', 'Away']","[3, 3, 3]",3.0,"['Aston Villa', 'Spurs', 'Man Utd']","[3, 3, 3, 3, 3]",3.0,"['Aston Villa', 'Spurs', 'Man Utd', 'Crystal Palace', ""Nott'm Forest""]",568,99aa1a84,7027,371021,1,2024,7027,0.0,0,0.0,0.0,0,0,2.33,2.33
True,True,GKP,-0.3,0.2,1,0.2,293,,2024-12-14T22:30:08.086057Z,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p467189.png,2.3,False,0.4,a,Leicester,13,39,0.0,8.9,Hermansen,2023-07-18,2000-07-11,False,p467189,1485,0,0,1,35,0,0,0,0,0,68,0,161,538.6,0.2,0.0,53.9,17,0.00,0.01,0.01,34.30,0,0,0,0,0,0,0,25,482,604,192,,,,0.0,4.12,0.0,0.0,2.08,2.12,1.03,0.06,Goalkeeper,0.0,8.86,-0.01,"['Arsenal', 'Home']","[4, 2, 2]",2.67,"['Arsenal', 'Brentford', 'West Ham']","[4, 2, 2, 4, 3]",3.0,"['Arsenal', 'Brentford', 'West Ham', 'Chelsea', 'Man Utd']",293,c924b17d,12910,400536,1,2024,12910,0.0,0,0.0,0.0,0,0,2.12,2.12
True,True,GKP,0.5,1.0,0,1.0,304,,2024-07-25T11:00:04.015354Z,4.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p436680.png,1.7,False,0.6,a,Leicester,13,10,0.2,2.5,Stolarczyk,2020-09-04,2000-12-19,False,p436680,540,0,0,0,12,0,0,0,1,0,17,0,44,140.8,0.0,0.0,14.1,6,0.00,0.00,0.0,9.79,0,0,0,0,0,0,0,286,548,509,371,,,,0.0,2.83,0.0,0.0,1.63,2.0,1.0,0.0,Goalkeeper,0.0,2.5,0.0,"['Arsenal', 'Home']","[4, 2, 2]",2.67,"['Arsenal', 'Brentford', 'West Ham']","[4, 2, 2, 4, 3]",3.0,"['Arsenal', 'Brentford', 'West Ham', 'Chelsea', 'Man Utd']",304,a4a76b3d,13301,486144,1,2024,13301,0.0,0,0.0,0.0,0,0,0.91,0.91
True,True,GKP,-0.5,0.0,0,0.0,308,,,3.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p95463.png,1.0,False,2.1,a,Leicester,13,2,0.0,0.5,Ward,2018-07-20,1993-06-22,False,p95463,135,0,0,0,6,0,0,0,0,0,4,0,-5,35.4,0.0,0.0,3.6,1,0.00,0.00,0.0,3.35,0,0,0,0,0,0,0,404,513,469,448,,,,0.0,2.67,0.0,0.0,2.23,4.0,0.67,0.0,Goalkeeper,0.0,0.51,0.0,"['Arsenal', 'Home']","[4, 2, 2]",2.67,"['Arsenal', 'Brentford', 'West Ham']","[4, 2, 2, 4, 3]",3.0,"['Arsenal', 'Brentford', 'West Ham', 'Chelsea', 'Man Utd']",308,d3ce0e89,473,203026,1,2024,473,0.0,0,0.0,0.0,0,0,0.07,0.07
