can_transact,can_select,element_type,ep_next,ep_this,event_points,form,id,news,news_added,now_cost,photo,points_per_game,removed,selected_by_percent,status,team,team_code,total_points,value_form,value_season,web_name,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,creativity_rank,threat_rank,ict_index_rank,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,position,goal_involvements,money_value,performance,next_match,next_3_FDRs,next_3_avg_FDRs,next_3,next_5_FDRs,next_5_avg_FDRs,next_5,FPL_ID,fbref_id,Understat_ID,transfermarkt,league_id,season_id,player_id,xg,np_goals,np_xg,xa,shots,key_passes,xg_chain,xg_buildup
True,True,FWD,4.2,3.7,5,4.2,252,,,5.6,https://resources.premierleague.com/premierleague/photos/players/250x250/p102057.png,4.2,False,8.4,a,Fulham,54,105,0.8,18.8,Raúl,2023-07-25,1991-05-05,False,p102057,1592,9,3,6,22,0,0,0,3,0,0,18,387,444.2,237.4,754.0,143.3,20,9.14,1.65,10.79,19.62,0,0,0,0,0,0,0,74,122,8,28,,,2.0,0.52,0.0,0.09,0.61,1.11,1.24,1.13,0.34,Forward,12.0,18.75,1.21,"['Crystal Palace', 'Home']","[3, 2, 3]",2.67,"['Crystal Palace', 'Wolves', 'Brighton']","[3, 2, 3, 3, 4]",3.0,"['Crystal Palace', 'Wolves', 'Brighton', 'Spurs', 'Arsenal']",252,b561db50,4105,206040,1,2024,4105,11.04,6,8.76,3.49,69,15,13.16,3.99
True,False,FWD,0.0,0.0,0,0.0,256,Transferred to Birmingham City,2024-08-31T09:25:38.042723Z,5.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p490146.png,1.0,False,0.0,u,Fulham,54,1,0.0,0.2,Stansfield,,,False,p490146,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.0,0.67,0,0,0,0,0,0,0,764,762,756,764,,,,0.0,0.0,0.0,0.0,60.3,0.0,0.0,0.0,Forward,0.0,0.2,0.0,"['Crystal Palace', 'Home']","[3, 2, 3]",2.67,"['Crystal Palace', 'Wolves', 'Brighton']","[3, 2, 3, 3, 4]",3.0,"['Crystal Palace', 'Wolves', 'Brighton', 'Spurs', 'Arsenal']",256,b2626673,10718,696346,1,2024,10718,0.0,0,0.0,0.0,0,0,0.0,0.0
True,True,FWD,0.0,-0.5,0,0.0,258,,2024-09-13T15:30:06.747794Z,5.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p245824.png,1.0,False,0.3,a,Fulham,54,1,0.0,0.2,Vinicius,2022-09-01,1995-03-25,False,p245824,3,0,0,0,0,0,0,0,0,0,0,0,6,4.0,0.0,19.0,2.3,0,0.06,0.00,0.06,0.00,0,0,0,0,0,0,0,501,755,362,472,,,,1.8,0.0,0.0,1.8,0.0,0.0,0.0,0.0,Forward,0.0,0.2,-0.06,"['Crystal Palace', 'Home']","[3, 2, 3]",2.67,"['Crystal Palace', 'Wolves', 'Brighton']","[3, 2, 3, 3, 4]",3.0,"['Crystal Palace', 'Wolves', 'Brighton', 'Spurs', 'Arsenal']",258,8b529245,7395,525287,1,2024,7395,0.05,0,0.05,0.0,1,0,0.05,0.0
True,False,FWD,0.0,0.0,0,0.0,260,Loaned to Stoke City,2025-01-27T09:58:45.208139Z,4.7,https://resources.premierleague.com/premierleague/photos/players/250x250/p462387.png,0.7,False,0.3,u,Ipswich,40,8,0.0,1.7,Al-Hamadi,2024-01-29,,False,p462387,125,0,0,0,5,0,0,0,3,0,0,0,15,5.6,25.7,32.0,6.0,0,0.35,0.04,0.39,3.84,0,0,0,0,0,0,0,486,367,323,429,,,2.0,0.25,0.0,0.03,0.28,2.76,3.6,0.0,0.0,Forward,0.0,1.7,-0.39,"['Spurs', 'Home']","[3, 3, 3]",3.0,"['Spurs', 'Man Utd', 'Crystal Palace']","[3, 3, 3, 3, 3]",3.0,"['Spurs', 'Man Utd', 'Crystal Palace', ""Nott'm Forest"", 'Bournemouth']",260,8450467d,12751,610581,1,2024,12751,0.53,0,0.53,0.08,4,2,0.69,0.25
True,True,FWD,5.0,5.0,8,5.0,268,,2024-12-16T09:30:06.820569Z,5.6,https://resources.premierleague.com/premierleague/photos/players/250x250/p463034.png,4.2,False,3.5,a,Ipswich,40,101,0.9,18.0,Delap,2024-07-13,2003-02-08,False,p463034,1844,10,2,3,38,0,0,0,8,0,0,17,362,424.0,245.1,546.0,120.9,23,7.58,1.26,8.84,38.48,0,0,0,0,0,0,0,91,117,30,51,,,,0.37,0.0,0.06,0.43,1.88,1.85,1.12,0.15,Forward,12.0,18.04,3.16,"['Spurs', 'Home']","[3, 3, 3]",3.0,"['Spurs', 'Man Utd', 'Crystal Palace']","[3, 3, 3, 3, 3]",3.0,"['Spurs', 'Man Utd', 'Crystal Palace', ""Nott'm Forest"", 'Bournemouth']",268,dd897ee7,8868,610849,1,2024,8868,9.62,8,8.1,2.69,43,18,11.65,2.01
True,True,FWD,1.0,1.0,1,1.0,272,,2024-11-22T17:00:09.158802Z,5.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p222625.png,1.7,False,0.0,a,Ipswich,40,22,0.2,4.1,Hirst,2023-07-13,1999-02-15,False,p222625,219,1,1,0,4,0,0,0,1,0,0,2,70,65.6,38.5,87.0,19.3,1,0.97,0.10,1.07,7.26,0,0,0,0,0,0,0,378,331,226,353,,,1.0,0.4,0.0,0.04,0.44,2.98,1.64,0.41,0.0,Forward,2.0,4.07,0.93,"['Spurs', 'Home']","[3, 3, 3]",3.0,"['Spurs', 'Man Utd', 'Crystal Palace']","[3, 3, 3, 3, 3]",3.0,"['Spurs', 'Man Utd', 'Crystal Palace', ""Nott'm Forest"", 'Bournemouth']",272,78e87179,8563,420808,1,2024,8563,1.15,1,1.15,0.34,4,3,1.62,0.17
True,True,FWD,0.0,-0.5,0,0.0,198,,2025-01-04T19:30:08.259088Z,5.1,https://resources.premierleague.com/premierleague/photos/players/250x250/p199670.png,1.2,False,0.2,a,Leicester,13,7,0.0,1.4,Edouard,2024-08-30,1998-01-16,False,p199670,141,0,0,0,3,0,0,0,0,0,0,0,14,5.0,25.0,50.0,8.0,1,0.39,0.07,0.46,3.72,0,0,0,0,0,0,0,492,370,283,414,,,,0.25,0.0,0.04,0.29,2.37,1.91,0.64,0.0,Forward,0.0,1.37,-0.46,"['Brentford', 'Home']","[2, 2, 4]",2.67,"['Brentford', 'West Ham', 'Chelsea']","[2, 2, 4, 3, 4]",3.0,"['Brentford', 'West Ham', 'Chelsea', 'Man Utd', 'Man City']",198,0562b7f1,3697,344152,1,2024,3697,0.33,0,0.33,0.11,5,2,0.62,0.19
True,True,FWD,1.0,0.5,1,1.0,289,,2024-08-12T14:30:04.636525Z,4.8,https://resources.premierleague.com/premierleague/photos/players/250x250/p245419.png,1.5,False,0.8,a,Leicester,13,20,0.2,4.2,Daka,2021-07-01,1998-10-09,False,p245419,301,1,0,0,8,0,0,0,0,0,0,2,70,63.8,14.9,75.0,15.0,1,0.50,0.03,0.53,7.30,0,0,0,0,0,0,0,380,403,252,373,,,3.0,0.15,0.0,0.01,0.16,2.18,2.39,0.3,0.0,Forward,1.0,4.17,0.47,"['Brentford', 'Home']","[2, 2, 4]",2.67,"['Brentford', 'West Ham', 'Chelsea']","[2, 2, 4, 3, 4]",3.0,"['Brentford', 'West Ham', 'Chelsea', 'Man Utd', 'Man City']",289,ca45605e,9738,365172,1,2024,9738,0.62,1,0.62,0.0,8,0,0.76,0.13
True,True,FWD,3.5,2.2,2,3.5,306,,2025-02-10T09:30:07.280118Z,5.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p101668.png,4.0,False,5.3,a,Leicester,13,92,0.6,17.0,Vardy,2012-07-01,1987-01-11,False,p101668,1866,7,4,1,46,0,0,0,4,0,0,13,336,366.0,196.4,519.0,107.8,23,8.41,2.14,10.55,42.30,0,0,0,0,0,0,0,123,149,35,68,,,1.0,0.41,0.0,0.1,0.51,2.04,2.22,1.11,0.05,Forward,11.0,17.04,0.45,"['Brentford', 'Home']","[2, 2, 4]",2.67,"['Brentford', 'West Ham', 'Chelsea']","[2, 2, 4, 3, 4]",3.0,"['Brentford', 'West Ham', 'Chelsea', 'Man Utd', 'Man City']",306,45963054,755,197838,1,2024,755,9.27,6,8.51,2.83,40,14,11.11,0.62
True,True,FWD,3.0,7.0,1,2.5,316,,2025-01-31T15:00:09.018032Z,7.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p447203.png,2.4,False,2.2,a,Liverpool,14,48,0.4,6.9,Darwin,2022-06-14,1999-06-24,False,p447203,863,4,2,2,16,0,0,0,6,0,0,4,199,212.2,98.4,283.0,58.8,7,3.28,0.35,3.63,12.31,0,0,0,0,0,0,0,230,246,75,182,,,3.0,0.34,0.0,0.04,0.38,1.28,1.67,0.73,0.21,Forward,6.0,6.86,2.37,"['Man City', 'Away']","[4, 3, 2]",3.0,"['Man City', 'Newcastle', 'Southampton']","[4, 3, 2, 2]",2.75,"['Man City', 'Newcastle', 'Southampton', 'Everton']",316,4d77b365,10720,546543,1,2024,10720,4.38,4,4.38,1.53,25,7,7.94,2.19
True,True,FWD,3.5,7.8,0,4.2,321,Knock - 75% chance of playing,2025-02-14T12:00:08.128391Z,7.6,https://resources.premierleague.com/premierleague/photos/players/250x250/p243298.png,3.9,False,21.3,d,Liverpool,14,94,0.6,12.4,Gakpo,2023-01-01,1999-05-07,False,p243298,1361,8,4,5,14,0,0,0,4,0,0,15,435,469.2,399.7,491.0,136.1,16,5.40,2.71,8.1,12.34,0,0,0,0,0,0,0,61,55,37,37,,,,0.36,0.0,0.18,0.54,0.82,0.93,1.06,0.33,Forward,12.0,12.37,3.9,"['Man City', 'Away']","[4, 3, 2]",3.0,"['Man City', 'Newcastle', 'Southampton']","[4, 3, 2, 2]",2.75,"['Man City', 'Newcastle', 'Southampton', 'Everton']",321,1971591f,11296,434675,1,2024,11296,6.83,8,6.83,4.21,42,30,15.4,5.6
True,False,FWD,0.0,0.0,0,0.2,709,Loaned to Sunderland,2025-02-06T23:44:42.048875Z,4.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p500058.png,1.0,False,0.0,u,Liverpool,14,1,0.0,0.2,Danns,2024-02-20,,False,p500058,10,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0.00,0.01,0.01,0.45,0,0,0,0,0,0,0,696,486,674,695,,,,0.0,0.0,0.09,0.09,4.05,9.0,0.0,0.0,Forward,0.0,0.22,-0.01,"['Man City', 'Away']","[4, 3, 2]",3.0,"['Man City', 'Newcastle', 'Southampton']","[4, 3, 2, 2]",2.75,"['Man City', 'Newcastle', 'Southampton', 'Everton']",709,003cf4d1,12455,939290,1,2024,12455,0.0,0,0.0,0.0,0,0,0.0,0.0
True,True,FWD,6.7,7.2,5,7.2,351,,2024-09-13T15:00:06.985607Z,14.7,https://resources.premierleague.com/premierleague/photos/players/250x250/p223094.png,6.2,False,27.5,a,Man City,43,154,0.5,10.5,Haaland,2022-07-01,2000-07-21,False,p223094,2210,19,3,6,35,0,0,1,2,0,0,23,686,829.0,295.3,1317.0,244.4,25,18.30,1.66,19.96,35.00,0,0,0,0,0,0,0,5,89,2,3,,3.0,1.0,0.75,0.0,0.07,0.82,1.43,1.43,1.02,0.24,Forward,22.0,10.48,2.04,"['Liverpool', 'Home']","[5, 3, 4]",4.0,"['Liverpool', 'Spurs', ""Nott'm Forest""]","[5, 3, 4, 3, 2]",3.4,"['Liverpool', 'Spurs', ""Nott'm Forest"", 'Brighton', 'Leicester']",351,1f44ac21,8260,418560,1,2024,8260,20.27,18,18.75,3.27,95,24,19.85,2.73
True,True,FWD,-0.3,0.2,0,0.2,698,,,4.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p487837.png,1.0,False,0.2,a,Man City,43,1,0.0,0.2,Mubama,2024-12-15,2004-10-25,False,p487837,27,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.1,5.0,0.5,0,0.04,0.00,0.04,0.02,0,0,0,0,0,0,0,520,497,421,510,,,,0.13,0.0,0.0,0.13,0.07,0.0,0.0,0.0,Forward,0.0,0.22,-0.04,"['Liverpool', 'Home']","[5, 3, 4]",4.0,"['Liverpool', 'Spurs', ""Nott'm Forest""]","[5, 3, 4, 3, 2]",3.4,"['Liverpool', 'Spurs', ""Nott'm Forest"", 'Brighton', 'Leicester']",698,92868cb5,11242,670848,1,2024,11242,0.06,0,0.06,0.0,1,0,0.0,0.0
True,True,FWD,6.5,7.0,17,7.0,755,,,7.1,https://resources.premierleague.com/premierleague/photos/players/250x250/p438234.png,7.0,False,4.9,a,Man City,43,21,1.0,3.0,Marmoush,2025-01-23,1999-02-07,False,p438234,219,3,0,1,4,0,0,0,0,0,0,3,104,111.4,77.1,61.0,24.9,3,0.88,0.58,1.46,2.99,0,0,0,0,0,0,0,325,272,270,320,,,,0.36,0.0,0.24,0.6,1.23,1.64,1.23,0.41,Forward,3.0,2.96,1.54,"['Liverpool', 'Home']","[5, 3, 4]",4.0,"['Liverpool', 'Spurs', ""Nott'm Forest""]","[5, 3, 4, 3, 2]",3.4,"['Liverpool', 'Spurs', ""Nott'm Forest"", 'Brighton', 'Leicester']",755,0e0102eb,8393,445939,1,2024,8393,1.06,3,1.06,0.38,7,4,1.83,0.78
True,True,FWD,1.2,1.2,2,1.2,375,,2024-08-05T15:00:04.427374Z,6.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p497894.png,2.3,False,1.0,a,Man Utd,1,46,0.2,6.7,Højlund,2023-08-05,2003-02-04,False,p497894,1196,2,1,2,21,0,0,0,1,0,0,4,155,106.8,167.5,214.0,48.4,14,2.38,0.79,3.17,20.93,0,0,0,0,0,0,0,333,170,110,223,,,,0.18,0.0,0.06,0.24,1.58,1.58,1.05,0.15,Forward,3.0,6.67,-0.17,"['Everton', 'Away']","[3, 2, 4]",3.0,"['Everton', 'Ipswich', 'Arsenal']","[3, 2, 4, 2, 4]",3.0,"['Everton', 'Ipswich', 'Arsenal', 'Leicester', ""Nott'm Forest""]",375,491a433d,11055,610442,1,2024,11055,2.62,2,2.62,1.52,16,11,5.0,1.82
True,True,FWD,2.2,2.2,2,2.2,389,,,6.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p458249.png,2.2,False,1.5,a,Man Utd,1,54,0.3,8.3,Zirkzee,2024-07-17,2001-05-22,False,p458249,959,3,2,3,16,0,0,0,1,0,0,6,187,203.0,179.2,253.0,63.2,9,3.47,0.99,4.46,18.47,0,0,0,0,0,0,0,244,162,94,167,,,,0.33,0.0,0.09,0.42,1.73,1.5,0.84,0.28,Forward,5.0,8.31,0.54,"['Everton', 'Away']","[3, 2, 4]",3.0,"['Everton', 'Ipswich', 'Arsenal']","[3, 2, 4, 2, 4]",3.0,"['Everton', 'Ipswich', 'Arsenal', 'Leicester', ""Nott'm Forest""]",389,028e70b9,8044,435648,1,2024,8044,4.13,3,4.13,2.01,21,12,7.72,2.38
True,True,FWD,4.8,4.8,2,4.8,401,,2025-01-13T14:00:09.116133Z,9.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p219168.png,6.7,False,58.0,a,Newcastle,4,154,0.5,16.2,Isak,2022-08-26,1999-09-21,False,p219168,1889,17,5,7,31,0,0,0,1,0,0,28,646,797.6,466.0,914.0,217.3,23,14.12,3.11,17.23,26.77,0,0,0,0,0,0,0,6,44,3,5,,3.0,2.0,0.67,0.0,0.15,0.82,1.28,1.48,1.1,0.33,Forward,22.0,16.21,4.77,"[""Nott'm Forest"", 'Home']","[3, 5, 2]",3.33,"[""Nott'm Forest"", 'Liverpool', 'West Ham']","[3, 5, 2, 2]",3.0,"[""Nott'm Forest"", 'Liverpool', 'West Ham', 'Brentford']",401,8e92be30,5232,349066,1,2024,5232,14.13,16,13.37,4.9,65,36,19.84,3.05
True,True,FWD,0.2,0.2,1,0.2,421,,2024-12-12T11:30:08.753948Z,6.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p75115.png,0.8,False,0.1,a,Newcastle,4,4,0.0,0.6,Wilson,2020-09-07,1992-02-27,False,p75115,74,0,0,0,3,0,0,0,1,0,0,0,8,2.0,1.7,8.0,1.1,0,0.00,0.00,0.0,1.79,0,0,0,0,0,0,0,511,462,400,501,,,1.0,0.0,0.0,0.0,0.0,2.18,3.65,0.0,0.0,Forward,0.0,0.58,0.0,"[""Nott'm Forest"", 'Home']","[3, 5, 2]",3.33,"[""Nott'm Forest"", 'Liverpool', 'West Ham']","[3, 5, 2, 2]",3.0,"[""Nott'm Forest"", 'Liverpool', 'West Ham', 'Brentford']",421,c596fcb0,468,123682,1,2024,468,0.0,0,0.0,0.0,0,0,0.0,0.0
True,True,FWD,0.5,0.5,0,0.5,590,,,4.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p538207.png,1.0,False,0.2,a,Newcastle,4,9,0.1,1.8,Osula,2024-08-08,2003-08-04,False,p538207,44,0,0,0,3,0,0,0,0,0,0,0,25,5.2,10.4,4.0,2.0,0,0.00,0.02,0.02,1.52,0,0,0,0,0,0,0,490,418,431,484,,,,0.0,0.0,0.04,0.04,3.11,6.14,0.0,0.0,Forward,0.0,1.84,-0.02,"[""Nott'm Forest"", 'Home']","[3, 5, 2]",3.33,"[""Nott'm Forest"", 'Liverpool', 'West Ham']","[3, 5, 2, 2]",3.0,"[""Nott'm Forest"", 'Liverpool', 'West Ham', 'Brentford']",590,7b355808,9556,609556,1,2024,9556,0.0,0,0.0,0.08,0,1,0.08,0.0
True,True,FWD,0.2,0.3,0,0.8,424,Facial Injury - 25% chance of playing,2025-02-14T12:30:08.603395Z,5.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p210156.png,1.3,False,0.3,d,Nott'm Forest,17,24,0.1,4.4,Awoniyi,2022-06-25,1997-08-12,False,p210156,245,1,0,0,6,0,0,0,0,0,0,0,71,56.0,36.0,113.0,19.8,2,2.04,0.11,2.15,4.30,0,0,0,0,0,0,0,386,340,197,347,,,,0.75,0.0,0.04,0.79,1.58,2.2,0.73,0.0,Forward,1.0,4.36,-1.15,"['Newcastle', 'Away']","[4, 4, 4]",4.0,"['Newcastle', 'Arsenal', 'Man City']","[4, 4, 4, 2, 3]",3.4,"['Newcastle', 'Arsenal', 'Man City', 'Ipswich', 'Man Utd']",424,e5478b87,7814,295313,1,2024,7814,2.27,1,2.27,0.09,9,2,2.52,0.16
True,True,FWD,10.0,10.5,9,10.0,447,,2024-10-26T11:00:07.644070Z,7.1,https://resources.premierleague.com/premierleague/photos/players/250x250/p60689.png,6.5,False,44.4,a,Nott'm Forest,17,163,1.4,23.0,Wood,2023-07-01,1991-12-07,False,p60689,2004,18,2,11,25,0,0,0,1,0,0,37,628,696.0,189.7,678.0,156.7,24,10.31,0.38,10.69,24.93,0,0,0,0,0,0,0,8,155,11,19,,,1.0,0.46,0.0,0.02,0.48,1.12,1.12,1.08,0.49,Forward,20.0,22.96,9.31,"['Newcastle', 'Away']","[4, 4, 4]",4.0,"['Newcastle', 'Arsenal', 'Man City']","[4, 4, 4, 2, 3]",3.4,"['Newcastle', 'Arsenal', 'Man City', 'Ipswich', 'Man Utd']",447,4e9a0555,4456,108725,1,2024,4456,12.01,15,9.73,1.71,46,12,10.71,1.31
True,True,FWD,0.3,-0.2,1,0.8,27,,,5.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p433979.png,1.9,False,1.4,a,Southampton,20,41,0.2,8.2,Archer,2024-08-16,2001-12-09,False,p433979,1041,2,0,1,24,0,0,1,0,0,0,4,104,99.6,58.3,293.0,45.0,10,4.75,0.53,5.28,28.56,0,0,0,0,0,0,0,344,305,71,239,,,2.0,0.41,0.0,0.05,0.46,2.47,2.07,0.86,0.09,Forward,2.0,8.2,-3.28,"['Brighton', 'Home']","[3, 4, 5]",4.0,"['Brighton', 'Chelsea', 'Liverpool']","[3, 4, 5, 2, 3]",3.4,"['Brighton', 'Chelsea', 'Liverpool', 'Wolves', 'Crystal Palace']",27,05e8ca6d,9912,533662,1,2024,9912,5.87,2,5.11,0.22,24,2,6.03,1.7
True,False,FWD,0.0,0.0,0,0.5,453,Loaned to West Bromwich Albion,2025-02-05T21:03:18.824040Z,5.1,https://resources.premierleague.com/premierleague/photos/players/250x250/p155511.png,2.2,False,0.8,u,Southampton,20,45,0.1,8.8,Armstrong,2021-08-10,,False,p155511,1246,2,3,2,35,0,0,1,4,0,0,2,145,154.4,143.7,262.0,56.0,15,3.28,0.56,3.84,33.47,0,0,0,0,0,0,0,280,191,84,194,,,1.0,0.24,0.0,0.04,0.28,2.42,2.53,1.08,0.14,Forward,5.0,8.82,1.16,"['Brighton', 'Home']","[3, 4, 5]",4.0,"['Brighton', 'Chelsea', 'Liverpool']","[3, 4, 5, 2, 3]",3.4,"['Brighton', 'Chelsea', 'Liverpool', 'Wolves', 'Crystal Palace']",453,68c720b5,4419,250426,1,2024,4419,3.93,2,3.17,2.01,26,9,6.04,1.95
True,True,FWD,4.3,3.8,5,4.8,470,,2024-11-25T09:30:07.798801Z,4.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p147611.png,2.1,False,0.4,a,Southampton,20,31,1.0,6.3,Onuachu,2023-01-31,1994-05-28,False,p147611,628,2,1,0,17,0,0,0,1,0,0,1,93,129.6,98.6,265.0,49.2,7,1.72,0.23,1.95,16.17,0,0,0,0,0,0,0,308,245,82,219,,,,0.25,0.0,0.03,0.28,2.32,2.44,1.0,0.0,Forward,3.0,6.33,1.05,"['Brighton', 'Home']","[3, 4, 5]",4.0,"['Brighton', 'Chelsea', 'Liverpool']","[3, 4, 5, 2, 3]",3.4,"['Brighton', 'Chelsea', 'Liverpool', 'Wolves', 'Crystal Palace']",470,c06d1086,11360,272855,1,2024,11360,2.95,2,2.95,0.45,20,7,3.35,0.44
True,True,FWD,0.0,0.0,0,0.0,82,Knee injury - Expected back 09 Mar,2025-01-20T00:30:08.043924Z,7.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p154566.png,4.6,False,4.6,i,Spurs,6,83,0.0,11.2,Solanke,2024-08-10,1997-09-14,False,p154566,1598,7,5,3,29,1,0,0,0,0,0,6,325,396.2,168.4,581.0,113.6,18,8.43,1.08,9.51,30.07,0,0,0,0,0,0,0,102,169,24,57,,,,0.47,0.0,0.06,0.53,1.69,1.63,1.01,0.17,Forward,12.0,11.22,2.49,"['Ipswich', 'Away']","[2, 4, 3]",3.0,"['Ipswich', 'Man City', 'Bournemouth']","[2, 4, 3, 3, 4]",3.2,"['Ipswich', 'Man City', 'Bournemouth', 'Fulham', 'Chelsea']",82,e77dc3b2,1679,258889,1,2024,1679,9.58,7,9.58,2.24,46,12,12.68,2.59
True,True,FWD,0.0,0.0,0,3.0,497,Calf injury - Expected back 09 Mar,2025-02-07T00:00:08.921195Z,6.8,https://resources.premierleague.com/premierleague/photos/players/250x250/p212319.png,2.2,False,0.4,i,Spurs,6,20,0.4,2.9,Richarlison,2022-07-01,1997-05-10,False,p212319,275,2,1,1,2,0,0,0,1,0,0,0,90,119.8,54.8,116.0,29.0,2,1.17,0.58,1.75,4.36,0,0,0,0,0,0,0,314,311,194,302,,,2.0,0.38,0.0,0.19,0.57,1.43,0.65,0.65,0.33,Forward,3.0,2.94,1.25,"['Ipswich', 'Away']","[2, 4, 3]",3.0,"['Ipswich', 'Man City', 'Bournemouth']","[2, 4, 3, 3, 4]",3.2,"['Ipswich', 'Man City', 'Bournemouth', 'Fulham', 'Chelsea']",497,fa031b34,6026,378710,1,2024,6026,1.71,2,1.71,0.82,6,4,1.74,0.08
True,True,FWD,0.2,0.2,0,0.2,500,,2024-08-14T08:32:58.295903Z,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p490145.png,1.0,False,0.4,a,Spurs,6,1,0.0,0.2,Scarlett,2020-08-21,2004-03-24,False,p490145,11,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.1,0,0.00,0.00,0.0,0.46,0,0,0,0,0,0,0,645,472,617,521,,,,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,Forward,0.0,0.23,0.0,"['Ipswich', 'Away']","[2, 4, 3]",3.0,"['Ipswich', 'Man City', 'Bournemouth']","[2, 4, 3, 3, 4]",3.2,"['Ipswich', 'Man City', 'Bournemouth', 'Fulham', 'Chelsea']",500,21945a9e,9332,670883,1,2024,9332,0.0,0,0.0,0.0,0,0,0.0,0.0
True,False,FWD,0.0,0.0,0,0.2,609,Loaned to West Bromwich Albion,2025-02-06T23:45:33.840689Z,4.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p552427.png,1.0,False,1.3,u,Spurs,6,3,0.0,0.7,Lankshear,2022-12-08,,False,p552427,10,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0,0.00,0.00,0.0,0.02,0,0,0,0,0,0,0,719,712,698,718,,,,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,Forward,0.0,0.67,0.0,"['Ipswich', 'Away']","[2, 4, 3]",3.0,"['Ipswich', 'Man City', 'Bournemouth']","[2, 4, 3, 3, 4]",3.2,"['Ipswich', 'Man City', 'Bournemouth', 'Fulham', 'Chelsea']",609,92df535b,13127,879768,1,2024,13127,0.0,0,0.0,0.0,0,0,0.0,0.0
True,True,FWD,-0.3,0.2,1,0.2,123,,2024-12-31T16:00:06.783068Z,5.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p487117.png,1.5,False,0.3,a,West Ham,21,20,0.0,3.6,Ferguson,2025-02-03,2004-10-19,False,p487117,262,1,0,1,5,0,0,0,0,0,0,2,77,67.6,48.3,84.0,19.6,2,0.69,0.63,1.32,4.52,0,0,0,0,0,0,0,377,319,232,352,,5.0,,0.24,0.0,0.22,0.46,1.55,1.72,0.69,0.34,Forward,1.0,3.64,-0.32,"['Arsenal', 'Away']","[4, 2, 3]",3.0,"['Arsenal', 'Leicester', 'Newcastle']","[4, 2, 3, 3, 2]",2.8,"['Arsenal', 'Leicester', 'Newcastle', 'Everton', 'Wolves']",123,4596da74,10177,648046,1,2024,10177,0.77,1,0.77,0.75,9,4,1.36,0.02
True,True,FWD,0.0,0.0,0,0.0,512,Leg injury - Unknown return date,2024-12-09T17:00:08.418178Z,5.3,https://resources.premierleague.com/premierleague/photos/players/250x250/p57531.png,3.0,False,0.9,i,West Ham,21,42,0.0,7.9,Antonio,2015-09-01,1990-03-28,False,p57531,834,1,4,4,18,0,0,0,1,0,0,3,111,72.0,139.5,194.0,39.5,11,2.20,0.91,3.11,17.83,0,0,0,0,0,0,0,373,194,121,258,,,,0.24,0.0,0.1,0.34,1.92,1.94,1.19,0.43,Forward,5.0,7.92,1.89,"['Arsenal', 'Away']","[4, 2, 3]",3.0,"['Arsenal', 'Leicester', 'Newcastle']","[4, 2, 3, 3, 2]",2.8,"['Arsenal', 'Leicester', 'Newcastle', 'Everton', 'Wolves']",512,ac05f970,531,104124,1,2024,531,2.99,1,2.99,1.6,19,9,5.19,1.75
