can_transact,can_select,element_type,ep_next,ep_this,event_points,form,id,news,news_added,now_cost,photo,points_per_game,removed,selected_by_percent,status,team,team_code,total_points,value_form,value_season,web_name,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,creativity_rank,threat_rank,ict_index_rank,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,position,goal_involvements,money_value,performance,next_match,next_3_FDRs,next_3_avg_FDRs,next_3,next_5_FDRs,next_5_avg_FDRs,next_5,FPL_ID,fbref_id,Understat_ID,transfermarkt,league_id,season_id,player_id,xg,np_goals,np_xg,xa,shots,key_passes,xg_chain,xg_buildup
True,True,DEF,0.6,0.0,0,0.2,68,Hamstring injury - 50% chance of playing,2025-01-15T01:00:08.846282Z,3.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p463981.png,2.6,False,0.6,d,Bournemouth,91,13,0.1,3.3,Hill,2022-01-05,2002-01-10,False,p463981,176,0,1,1,3,0,0,0,0,0,0,0,43,36.8,23.7,1.0,6.2,3,0.01,0.19,0.2,2.91,0,0,0,0,0,0,0,398,371,441,420,,,,0.01,0.0,0.1,0.11,1.49,1.53,1.53,0.51,Defender,1.0,3.33,0.8,"['Southampton', 'Away']","[2, 2, 3]",2.33,"['Southampton', 'Wolves', 'Brighton']","[2, 2, 3, 3, 2]",2.4,"['Southampton', 'Wolves', 'Brighton', 'Spurs', 'Brentford']",68,69942fb3,10747,611793,1,2024,10747,0.02,0,0.02,0.33,1,2,1.24,0.95
True,True,DEF,4.8,3.3,1,3.8,70,,2024-11-21T08:30:08.632085Z,4.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p544877.png,3.8,False,11.7,a,Bournemouth,91,90,0.8,18.4,Kerkez,2023-07-20,2003-11-07,False,p544877,2087,2,3,6,28,0,0,0,3,0,0,8,349,450.8,372.5,133.0,95.7,24,0.44,1.75,2.19,31.12,0,0,0,0,0,0,0,63,60,172,83,,,,0.02,0.0,0.08,0.1,1.34,1.21,1.03,0.26,Defender,5.0,18.37,2.81,"['Southampton', 'Away']","[2, 2, 3]",2.33,"['Southampton', 'Wolves', 'Brighton']","[2, 2, 3, 3, 2]",2.4,"['Southampton', 'Wolves', 'Brighton', 'Spurs', 'Brentford']",70,0ad53bdc,11709,730861,1,2024,11709,0.51,2,0.51,3.53,13,22,8.42,5.98
True,True,DEF,0.0,0.0,0,0.0,79,Thigh injury - Expected back 01 Apr,2024-12-06T10:30:07.568268Z,4.6,https://resources.premierleague.com/premierleague/photos/players/250x250/p221466.png,1.9,False,0.3,i,Bournemouth,91,21,0.0,4.6,Senesi,2022-08-08,1997-05-10,False,p221466,917,0,0,1,15,0,0,0,4,0,0,3,82,221.0,78.7,29.0,33.1,11,0.81,0.44,1.25,12.04,0,0,0,0,0,0,0,217,264,319,273,,,,0.08,0.0,0.04,0.12,1.18,1.47,1.08,0.1,Defender,0.0,4.57,-1.25,"['Southampton', 'Away']","[2, 2, 3]",2.33,"['Southampton', 'Wolves', 'Brighton']","[2, 2, 3, 3, 2]",2.4,"['Southampton', 'Wolves', 'Brighton', 'Spurs', 'Brentford']",79,35141f4c,10864,469781,1,2024,10864,0.61,0,0.61,0.24,1,5,3.31,3.13
True,True,DEF,0.5,0.0,0,0.0,81,Muscle injury - 50% chance of playing,2024-12-25T22:30:07.943044Z,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p54469.png,2.0,False,0.1,d,Bournemouth,91,34,0.0,7.7,Smith,2014-01-28,1991-04-29,False,p54469,1032,0,0,3,13,0,0,0,4,0,0,0,93,116.2,62.2,8.0,18.6,12,0.60,0.10,0.7,12.51,0,0,0,0,0,0,0,313,290,389,349,,,,0.05,0.0,0.01,0.06,1.09,1.13,1.05,0.26,Defender,0.0,7.73,-0.7,"['Southampton', 'Away']","[2, 2, 3]",2.33,"['Southampton', 'Wolves', 'Brighton']","[2, 2, 3, 3, 2]",2.4,"['Southampton', 'Wolves', 'Brighton', 'Spurs', 'Brentford']",81,20b104bc,825,61841,1,2024,825,0.27,0,0.27,0.15,1,3,4.53,4.11
True,True,DEF,3.2,1.7,1,2.2,85,,,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p477580.png,2.7,False,0.6,a,Bournemouth,91,64,0.5,14.5,Zabarnyi,2023-01-31,2002-09-01,False,p477580,2160,0,0,6,28,0,0,0,3,0,0,3,298,457.8,133.5,44.0,63.8,24,0.81,0.40,1.21,31.44,0,0,0,0,0,0,0,61,193,284,149,,,,0.03,0.0,0.02,0.05,1.31,1.17,1.0,0.25,Defender,0.0,14.55,-1.21,"['Southampton', 'Away']","[2, 2, 3]",2.33,"['Southampton', 'Wolves', 'Brighton']","[2, 2, 3, 3, 2]",2.4,"['Southampton', 'Wolves', 'Brighton', 'Spurs', 'Brentford']",85,88968486,11486,659089,1,2024,11486,0.81,0,0.81,0.45,7,10,5.07,4.86
True,True,DEF,3.0,1.5,0,2.0,580,,,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p554605.png,3.6,False,4.2,a,Bournemouth,91,65,0.5,14.8,Huijsen,2024-07-30,2005-04-14,False,p554605,1240,2,0,5,13,0,0,0,5,0,0,11,274,432.6,132.9,123.0,68.9,13,1.41,0.82,2.23,20.03,0,0,0,0,0,0,0,69,196,179,129,,,,0.1,0.0,0.06,0.16,1.45,0.94,0.94,0.36,Defender,2.0,14.77,-0.23,"['Southampton', 'Away']","[2, 2, 3]",2.33,"['Southampton', 'Wolves', 'Brighton']","[2, 2, 3, 3, 2]",2.4,"['Southampton', 'Wolves', 'Brighton', 'Spurs', 'Brentford']",580,87278bce,11943,890290,1,2024,11943,1.05,2,1.05,1.03,10,11,6.84,5.8
True,True,DEF,0.0,0.0,0,0.0,592,Hamstring injury - Unknown return date,2024-11-21T11:30:08.788295Z,4.3,https://resources.premierleague.com/premierleague/photos/players/250x250/p436893.png,1.0,False,0.1,i,Bournemouth,91,8,0.0,1.9,J.Araujo,2024-08-13,2001-08-13,False,p436893,352,0,0,0,7,0,0,0,1,0,0,0,11,40.0,7.9,2.0,5.1,5,0.00,0.04,0.04,6.95,0,0,0,0,0,0,0,395,423,432,436,,,,0.0,0.0,0.01,0.01,1.78,1.79,1.28,0.0,Defender,0.0,1.86,-0.04,"['Southampton', 'Away']","[2, 2, 3]",2.33,"['Southampton', 'Wolves', 'Brighton']","[2, 2, 3, 3, 2]",2.4,"['Southampton', 'Wolves', 'Brighton', 'Spurs', 'Brentford']",592,8f4541c2,11745,513970,1,2024,11745,0.0,0,0.0,0.0,0,0,1.14,1.14
True,True,DEF,0.5,0.5,2,0.5,86,,2024-12-21T21:30:07.775014Z,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p191866.png,1.0,False,0.2,a,Brentford,94,11,0.1,2.5,Ajer,2021-07-21,1998-04-17,False,p191866,792,0,0,0,16,0,0,0,3,0,0,0,31,103.2,69.6,95.0,26.8,10,0.57,0.32,0.89,13.52,0,0,0,0,0,0,0,331,279,209,308,,,,0.06,0.0,0.04,0.1,1.54,1.82,1.14,0.0,Defender,0.0,2.5,-0.89,"['West Ham', 'Away']","[2, 2, 2]",2.0,"['West Ham', 'Leicester', 'Everton']","[2, 2, 2, 3, 3]",2.4,"['West Ham', 'Leicester', 'Everton', 'Aston Villa', 'Bournemouth']",86,a8c0acb7,9677,328658,1,2024,9677,0.86,0,0.86,0.89,4,5,3.3,1.7
True,True,DEF,2.5,2.5,1,2.5,88,,,4.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p432830.png,3.0,False,2.1,a,Brentford,94,72,0.6,16.0,Collins,2023-07-04,2001-04-30,False,p432830,2160,2,5,3,42,0,0,0,2,0,0,3,319,656.8,114.5,233.0,100.5,24,2.12,1.18,3.3,40.13,0,0,0,0,0,0,0,10,219,96,76,,,,0.09,0.0,0.05,0.14,1.67,1.75,1.0,0.12,Defender,7.0,16.0,3.7,"['West Ham', 'Away']","[2, 2, 2]",2.0,"['West Ham', 'Leicester', 'Everton']","[2, 2, 2, 3, 3]",2.4,"['West Ham', 'Leicester', 'Everton', 'Aston Villa', 'Bournemouth']",88,a8c19eb8,9733,469050,1,2024,9733,2.11,2,2.11,1.03,12,6,7.59,7.21
True,True,DEF,0.0,0.0,0,0.2,92,Hamstring injury - Unknown return date,2025-01-27T01:00:08.496464Z,4.3,https://resources.premierleague.com/premierleague/photos/players/250x250/p194010.png,1.0,False,0.0,i,Brentford,94,1,0.0,0.2,Henry,2016-08-31,1997-07-08,False,p194010,3,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.3,0.0,0.1,0,0.00,0.00,0.0,0.26,0,0,0,0,0,0,0,505,473,585,510,,,,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,Defender,0.0,0.23,0.0,"['West Ham', 'Away']","[2, 2, 2]",2.0,"['West Ham', 'Leicester', 'Everton']","[2, 2, 2, 3, 3]",2.4,"['West Ham', 'Leicester', 'Everton', 'Aston Villa', 'Bournemouth']",92,8a3c1dc7,9679,339556,1,2024,9679,0.0,0,0.0,0.0,0,0,0.31,0.31
True,True,DEF,0.0,0.0,0,0.0,96,,,3.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p570241.png,1.0,False,0.4,a,Brentford,94,2,0.0,0.5,Ji-soo,2023-07-20,2004-12-24,False,p570241,27,0,0,0,0,0,0,0,0,0,0,0,5,4.8,0.8,0.0,0.6,0,0.00,0.00,0.0,0.32,0,0,0,0,0,0,0,483,464,488,494,,,,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,Defender,0.0,0.51,0.0,"['West Ham', 'Away']","[2, 2, 2]",2.0,"['West Ham', 'Leicester', 'Everton']","[2, 2, 2, 3, 3]",2.4,"['West Ham', 'Leicester', 'Everton', 'Aston Villa', 'Bournemouth']",96,f4065d9e,12136,709767,1,2024,12136,0.0,0,0.0,0.0,0,0,0.0,0.0
True,True,DEF,0.2,0.2,0,0.2,100,,2024-12-29T08:30:08.579360Z,4.2,https://resources.premierleague.com/premierleague/photos/players/250x250/p51927.png,1.3,False,0.3,a,Brentford,94,8,0.0,1.9,Mee,2022-07-21,1989-09-21,False,p51927,175,0,0,1,4,0,0,0,2,0,0,0,27,36.8,3.0,6.0,4.6,2,0.00,0.02,0.02,2.64,0,0,0,0,0,0,0,399,443,395,438,,,,0.0,0.0,0.01,0.01,1.36,2.06,1.03,0.51,Defender,0.0,1.9,-0.02,"['West Ham', 'Away']","[2, 2, 2]",2.0,"['West Ham', 'Leicester', 'Everton']","[2, 2, 2, 3, 3]",2.4,"['West Ham', 'Leicester', 'Everton', 'Aston Villa', 'Bournemouth']",100,8df7a2fb,1654,74810,1,2024,1654,0.0,0,0.0,0.0,0,0,0.03,0.03
True,True,DEF,0.0,0.0,0,0.0,104,,2024-12-19T00:30:06.525832Z,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p231065.png,2.1,False,0.3,a,Brentford,94,33,0.0,7.5,Pinnock,2019-07-02,1993-05-29,False,p231065,1440,2,0,1,30,1,0,0,2,0,0,0,162,438.6,97.7,185.0,72.3,16,0.87,0.63,1.5,28.13,0,0,0,0,0,0,0,65,241,125,126,,,,0.05,0.0,0.04,0.09,1.76,1.88,1.0,0.06,Defender,2.0,7.5,0.5,"['West Ham', 'Away']","[2, 2, 2]",2.0,"['West Ham', 'Leicester', 'Everton']","[2, 2, 2, 3, 3]",2.4,"['West Ham', 'Leicester', 'Everton', 'Aston Villa', 'Bournemouth']",104,e541326e,9678,442248,1,2024,9678,0.81,2,0.81,1.51,9,8,7.23,6.33
True,False,DEF,0.0,0.0,0,1.5,105,Loaned to VfL Wolfsburg,2025-01-30T11:40:19.558849Z,4.3,https://resources.premierleague.com/premierleague/photos/players/250x250/p226956.png,1.9,False,0.1,u,Brentford,94,36,0.3,8.4,Roerslev,2019-10-27,,False,p226956,1100,0,2,2,20,0,0,0,2,0,0,0,125,214.4,185.8,78.0,48.0,11,0.20,2.09,2.29,21.52,0,0,0,0,0,0,0,223,151,237,217,,,,0.02,0.0,0.17,0.19,1.76,1.64,0.9,0.16,Defender,2.0,8.37,-0.29,"['West Ham', 'Away']","[2, 2, 2]",2.0,"['West Ham', 'Leicester', 'Everton']","[2, 2, 2, 3, 3]",2.4,"['West Ham', 'Leicester', 'Everton', 'Aston Villa', 'Bournemouth']",105,57c94db2,9685,391005,1,2024,9685,0.22,0,0.22,2.79,5,14,5.18,2.46
True,True,DEF,1.2,1.2,1,1.2,338,,2024-12-19T00:30:07.020968Z,4.1,https://resources.premierleague.com/premierleague/photos/players/250x250/p444765.png,1.8,False,2.7,a,Brentford,94,36,0.3,8.8,Van den Berg,2024-08-22,2001-12-20,False,p444765,1697,0,1,2,37,0,0,0,1,0,0,1,135,384.4,76.4,136.0,59.8,19,0.80,0.44,1.24,33.02,0,0,0,0,0,0,0,105,268,170,167,,,,0.04,0.0,0.02,0.06,1.75,1.96,1.01,0.11,Defender,1.0,8.78,-0.24,"['West Ham', 'Away']","[2, 2, 2]",2.0,"['West Ham', 'Leicester', 'Everton']","[2, 2, 2, 3, 3]",2.4,"['West Ham', 'Leicester', 'Everton', 'Aston Villa', 'Bournemouth']",338,7bf9400b,10721,541231,1,2024,10721,0.9,0,0.9,0.17,12,4,7.21,6.49
True,False,DEF,0.0,0.0,0,0.0,649,Loaned to Preston North End,2025-01-17T12:25:36.920912Z,4.0,https://resources.premierleague.com/premierleague/photos/players/250x250/p499717.png,1.0,False,0.0,u,Brentford,94,1,0.0,0.2,Meghoma,2024-08-30,,False,p499717,4,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0.00,0.00,0.0,0.14,0,0,0,0,0,0,0,509,471,527,508,,,,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,Defender,0.0,0.25,0.0,"['West Ham', 'Away']","[2, 2, 2]",2.0,"['West Ham', 'Leicester', 'Everton']","[2, 2, 2, 3, 3]",2.4,"['West Ham', 'Leicester', 'Everton', 'Aston Villa', 'Bournemouth']",649,07382f6c,13067,954104,1,2024,13067,0.0,0,0.0,0.0,0,0,0.0,0.0
True,True,DEF,0.0,0.0,-3,0.5,120,,2025-01-24T00:00:09.589300Z,4.2,https://resources.premierleague.com/premierleague/photos/players/250x250/p83299.png,2.0,False,3.1,a,Brighton,36,38,0.1,9.0,Dunk,2009-07-01,1991-11-21,False,p83299,1560,0,1,4,30,1,0,0,4,0,0,0,188,332.2,100.8,79.0,51.2,17,0.69,0.64,1.33,27.48,0,0,0,0,0,0,0,134,237,232,205,,4.0,,0.04,0.0,0.04,0.08,1.59,1.73,0.98,0.23,Defender,1.0,9.05,-0.33,"['Chelsea', 'Home']","[4, 2, 3]",3.0,"['Chelsea', 'Southampton', 'Bournemouth']","[4, 2, 3, 3, 4]",3.2,"['Chelsea', 'Southampton', 'Bournemouth', 'Fulham', 'Man City']",120,282f75f3,6048,148153,1,2024,6048,0.99,0,0.99,0.52,10,5,8.26,8.17
True,True,DEF,1.1,0.6,0,2.8,122,Muscle injury - 50% chance of playing,2025-01-26T12:00:08.902967Z,4.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p204214.png,2.2,False,1.0,d,Brighton,36,39,0.6,8.0,Estupiñan,2022-07-16,1998-01-21,False,p204214,1415,0,1,2,24,0,0,0,3,0,0,6,202,294.2,384.1,90.0,77.0,15,0.50,1.65,2.15,24.29,0,0,0,0,0,0,0,161,55,216,116,2.0,2.0,,0.03,0.0,0.1,0.13,1.54,1.53,0.95,0.13,Defender,1.0,7.96,-1.15,"['Chelsea', 'Home']","[4, 2, 3]",3.0,"['Chelsea', 'Southampton', 'Bournemouth']","[4, 2, 3, 3, 4]",3.2,"['Chelsea', 'Southampton', 'Bournemouth', 'Fulham', 'Man City']",122,d38fdf53,5136,349599,1,2024,5136,0.72,0,0.72,2.01,14,20,6.69,5.45
True,True,DEF,0.0,0.0,0,0.0,128,Hamstring injury - Expected back 01 Jun,2025-01-04T22:00:07.109334Z,4.3,https://resources.premierleague.com/premierleague/photos/players/250x250/p223434.png,1.4,False,0.1,i,Brighton,36,17,0.0,4.0,Igor,2023-07-26,1998-02-07,False,p223434,900,0,0,1,16,0,0,0,4,0,0,0,103,182.2,40.5,4.0,22.7,9,0.05,0.23,0.28,15.26,0,0,0,0,0,0,0,253,321,414,328,,,,0.0,0.0,0.02,0.02,1.53,1.6,0.9,0.1,Defender,0.0,3.95,-0.28,"['Chelsea', 'Home']","[4, 2, 3]",3.0,"['Chelsea', 'Southampton', 'Bournemouth']","[4, 2, 3, 3, 4]",3.2,"['Chelsea', 'Southampton', 'Bournemouth', 'Fulham', 'Man City']",128,a4e85758,7943,380350,1,2024,7943,0.08,0,0.08,0.12,1,1,4.74,4.61
True,True,DEF,0.0,0.0,-1,0.5,131,,2025-01-12T22:30:08.674166Z,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p232792.png,2.6,False,0.3,a,Brighton,36,26,0.1,5.9,Lamptey,2020-01-31,2000-09-30,False,p232792,516,2,2,0,19,0,0,0,0,0,0,1,47,156.6,77.8,38.0,27.2,6,0.35,0.37,0.72,10.87,0,0,0,0,0,0,0,270,265,296,306,,,,0.06,0.0,0.06,0.12,1.9,3.31,1.05,0.0,Defender,4.0,5.91,3.28,"['Chelsea', 'Home']","[4, 2, 3]",3.0,"['Chelsea', 'Southampton', 'Bournemouth']","[4, 2, 3, 3, 4]",3.2,"['Chelsea', 'Southampton', 'Bournemouth', 'Fulham', 'Man City']",131,f4e433d4,8226,504148,1,2024,8226,0.26,2,0.26,0.54,5,4,1.46,1.09
True,True,DEF,2.0,2.0,-1,2.5,144,,2024-09-29T22:30:06.452903Z,4.5,https://resources.premierleague.com/premierleague/photos/players/250x250/p469142.png,2.4,False,0.9,a,Brighton,36,53,0.6,11.8,Van Hecke,2020-09-10,2000-06-08,False,p469142,1880,0,1,4,30,0,0,0,4,0,0,4,255,466.0,197.3,85.0,74.9,21,0.75,1.06,1.81,28.96,0,0,0,0,0,0,0,57,139,223,120,,,,0.04,0.0,0.05,0.09,1.39,1.44,1.01,0.19,Defender,1.0,11.78,-0.81,"['Chelsea', 'Home']","[4, 2, 3]",3.0,"['Chelsea', 'Southampton', 'Bournemouth']","[4, 2, 3, 3, 4]",3.2,"['Chelsea', 'Southampton', 'Bournemouth', 'Fulham', 'Man City']",144,4fd08daa,10807,576314,1,2024,10807,0.51,0,0.51,1.02,10,12,9.42,9.02
True,True,DEF,1.5,1.5,-1,2.0,145,,2024-11-30T01:00:07.662889Z,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p111478.png,2.9,False,1.7,a,Brighton,36,52,0.5,11.8,Veltman,2020-07-29,1992-01-15,False,p111478,1552,0,0,5,23,0,0,0,4,0,0,7,226,254.0,143.5,26.0,42.5,18,0.20,1.29,1.49,23.24,0,0,0,0,0,0,0,183,186,329,237,,,,0.01,0.0,0.07,0.08,1.35,1.33,1.04,0.29,Defender,0.0,11.82,-1.49,"['Chelsea', 'Home']","[4, 2, 3]",3.0,"['Chelsea', 'Southampton', 'Bournemouth']","[4, 2, 3, 3, 4]",3.2,"['Chelsea', 'Southampton', 'Bournemouth', 'Fulham', 'Man City']",145,dad4b285,8780,111195,1,2024,8780,0.2,0,0.2,0.76,5,6,5.51,4.7
True,True,DEF,1.3,1.3,0,1.8,147,,2024-12-23T14:30:07.986462Z,4.3,https://resources.premierleague.com/premierleague/photos/players/250x250/p110735.png,1.5,False,0.1,a,Brighton,36,9,0.4,2.1,Webster,2019-08-03,1995-01-04,False,p110735,165,0,0,1,4,0,0,0,0,0,0,0,42,45.2,4.7,21.0,7.0,3,0.02,0.07,0.09,4.41,0,0,0,0,0,0,0,389,430,346,413,,,,0.01,0.0,0.04,0.05,2.41,2.18,1.64,0.55,Defender,0.0,2.09,-0.09,"['Chelsea', 'Home']","[4, 2, 3]",3.0,"['Chelsea', 'Southampton', 'Bournemouth']","[4, 2, 3, 3, 4]",3.2,"['Chelsea', 'Southampton', 'Bournemouth', 'Fulham', 'Man City']",147,c40b6180,7699,212847,1,2024,7699,0.01,0,0.01,0.0,1,0,0.65,0.65
True,True,DEF,0.0,0.0,0,0.0,153,Unknown - Unknown return date,2024-12-16T10:30:07.655172Z,4.2,https://resources.premierleague.com/premierleague/photos/players/250x250/p242880.png,1.2,False,0.1,i,Chelsea,8,5,0.0,1.2,B.Badiashile,2023-01-05,2001-03-26,False,p242880,247,0,0,0,4,0,0,0,0,0,0,0,22,48.2,8.8,0.0,5.7,2,0.00,0.06,0.06,4.63,0,0,0,0,0,0,0,387,422,574,428,,,,0.0,0.0,0.02,0.02,1.69,1.46,0.73,0.0,Defender,0.0,1.19,-0.06,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Aston Villa', 'Southampton']","[3, 3, 2, 2, 4]",2.8,"['Brighton', 'Aston Villa', 'Southampton', 'Leicester', 'Arsenal']",153,06df8256,7240,463603,1,2024,7240,0.0,0,0.0,0.0,0,0,0.69,0.69
True,True,DEF,3.0,3.0,1,2.5,159,,2025-01-02T10:30:08.548907Z,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p180736.png,4.3,False,1.3,a,Chelsea,8,64,0.6,14.5,Chalobah,2018-02-16,1999-07-05,False,p180736,1241,3,1,3,17,0,0,0,1,0,0,8,255,365.2,86.1,160.0,61.4,14,1.34,0.54,1.88,19.27,0,0,0,0,0,0,0,113,250,141,161,,,,0.1,0.0,0.04,0.14,1.4,1.23,1.02,0.22,Defender,4.0,14.55,2.12,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Aston Villa', 'Southampton']","[3, 3, 2, 2, 4]",2.8,"['Brighton', 'Aston Villa', 'Southampton', 'Leicester', 'Arsenal']",159,5515376c,6615,346314,1,2024,6615,1.86,3,1.86,2.12,13,6,3.77,3.24
True,True,DEF,1.3,1.3,2,0.8,162,,2025-01-17T15:00:07.145576Z,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p460028.png,2.2,False,3.1,a,Chelsea,8,49,0.2,11.1,Colwill,2022-07-01,2003-02-26,False,p460028,1980,0,1,4,29,0,0,0,6,0,0,1,235,406.2,144.7,71.0,62.3,22,0.51,1.08,1.59,31.33,0,0,0,0,0,0,0,94,183,253,158,,,,0.02,0.0,0.05,0.07,1.42,1.32,1.0,0.18,Defender,1.0,11.14,-0.59,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Aston Villa', 'Southampton']","[3, 3, 2, 2, 4]",2.8,"['Brighton', 'Aston Villa', 'Southampton', 'Leicester', 'Arsenal']",162,700783e7,10805,614258,1,2024,10805,1.13,0,1.13,0.88,7,8,9.35,8.5
True,True,DEF,3.7,3.7,2,3.2,163,,2024-12-16T09:30:06.586582Z,5.1,https://resources.premierleague.com/premierleague/photos/players/250x250/p179268.png,2.7,False,6.2,a,Chelsea,8,59,0.6,11.6,Cucurella,2022-08-05,1998-07-22,False,p179268,1805,2,2,3,26,0,0,0,6,1,0,3,246,316.8,224.3,163.0,70.6,20,1.55,1.74,3.29,27.09,0,0,0,0,0,0,0,143,125,139,128,,,,0.08,0.0,0.09,0.17,1.35,1.3,1.0,0.15,Defender,4.0,11.57,0.71,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Aston Villa', 'Southampton']","[3, 3, 2, 2, 4]",2.8,"['Brighton', 'Aston Villa', 'Southampton', 'Leicester', 'Arsenal']",163,1daec722,7134,284857,1,2024,7134,1.64,2,1.64,1.2,12,13,9.77,7.48
True,True,DEF,1.3,1.3,1,0.8,171,,2024-11-13T09:30:07.704412Z,4.9,https://resources.premierleague.com/premierleague/photos/players/250x250/p482609.png,1.6,False,1.5,a,Chelsea,8,32,0.2,6.5,Gusto,2023-01-28,2003-05-19,False,p482609,1297,0,1,1,19,0,0,0,3,0,0,0,157,232.4,249.4,111.0,59.5,14,1.23,1.18,2.41,20.36,0,0,0,0,0,0,0,206,108,198,170,,,,0.09,0.0,0.08,0.17,1.41,1.32,0.97,0.07,Defender,1.0,6.53,-1.41,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Aston Villa', 'Southampton']","[3, 3, 2, 2, 4]",2.8,"['Brighton', 'Aston Villa', 'Southampton', 'Leicester', 'Arsenal']",171,d56b9520,9017,620322,1,2024,9017,1.41,0,1.41,0.81,17,13,7.27,5.76
True,True,DEF,4.3,4.3,1,3.8,172,,2024-11-21T14:00:08.020459Z,4.8,https://resources.premierleague.com/premierleague/photos/players/250x250/p225796.png,2.5,False,0.8,a,Chelsea,8,20,0.8,4.2,James,2019-05-15,1999-12-08,False,p225796,482,1,1,0,9,0,0,0,1,0,0,1,85,125.0,109.7,16.0,25.1,6,0.16,0.53,0.69,9.33,0,0,0,0,0,0,0,306,224,364,315,2.0,2.0,,0.03,0.0,0.1,0.13,1.74,1.68,1.12,0.0,Defender,2.0,4.17,1.31,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Aston Villa', 'Southampton']","[3, 3, 2, 2, 4]",2.8,"['Brighton', 'Aston Villa', 'Southampton', 'Leicester', 'Arsenal']",172,1265a93a,8067,472423,1,2024,8067,0.16,1,0.16,0.27,4,6,1.56,1.44
True,True,DEF,3.0,3.0,2,2.5,187,,,4.2,https://resources.premierleague.com/premierleague/photos/players/250x250/p109646.png,2.7,False,0.3,a,Chelsea,8,32,0.6,7.6,Tosin,2024-07-01,1997-09-24,False,p109646,820,1,0,2,10,0,0,0,2,0,0,3,136,207.2,23.0,70.0,30.2,9,0.81,0.11,0.92,12.87,0,0,0,0,0,0,0,228,373,254,291,,,,0.09,0.0,0.01,0.1,1.41,1.1,0.99,0.22,Defender,1.0,7.62,0.08,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Aston Villa', 'Southampton']","[3, 3, 2, 2, 4]",2.8,"['Brighton', 'Aston Villa', 'Southampton', 'Leicester', 'Arsenal']",187,c81d773d,5590,258878,1,2024,5590,0.87,1,0.87,0.01,9,1,3.83,3.81
True,True,DEF,0.0,0.0,0,0.0,189,Hamstring injury - Expected back 25 May,2024-12-02T00:00:08.059563Z,4.4,https://resources.premierleague.com/premierleague/photos/players/250x250/p444463.png,1.6,False,0.3,i,Chelsea,8,19,0.0,4.3,W.Fofana,2022-08-31,2000-12-17,False,p444463,1015,0,0,1,12,0,0,0,6,0,0,2,133,187.2,70.0,29.0,28.7,12,0.40,0.15,0.55,13.99,0,0,0,0,0,0,0,250,276,317,300,,,,0.04,0.0,0.01,0.05,1.24,1.06,1.06,0.09,Defender,0.0,4.32,-0.55,"['Brighton', 'Away']","[3, 3, 2]",2.67,"['Brighton', 'Aston Villa', 'Southampton']","[3, 3, 2, 2, 4]",2.8,"['Brighton', 'Aston Villa', 'Southampton', 'Leicester', 'Arsenal']",189,132a82f1,7589,475411,1,2024,7589,0.18,0,0.18,0.51,2,5,4.75,4.24
